issue_year,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,income_band,verification_status,purpose,addr_state,dti,dti_band,fico,revol_util,delinq_2yrs,loan_status,is_default,risk_score,risk_segment
2015,8000.00,36,9.80,257.39,B,B3,7.0,RENT,26000.00,<40k,"Source Verified",debt_consolidation,WA,5.68,0-10,712.0,66.80,0,"Fully Paid",0,1,Low
2015,8000.00,36,9.80,257.39,B,B3,7.0,MORTGAGE,76000.00,70-100k,"Source Verified",debt_consolidation,NC,12.29,10-20,687.0,83.20,0,"Fully Paid",0,1,Low
2015,8000.00,36,13.44,271.26,C,C3,8.0,MORTGAGE,65000.00,40-70k,"Not Verified",credit_card,TN,38.63,30-40,672.0,77.10,0,"Fully Paid",0,4,High
2015,7500.00,36,5.32,225.87,A,A1,1.0,RENT,60000.00,40-70k,"Not Verified",credit_card,AZ,21.84,20-30,762.0,11.40,0,"Fully Paid",0,0,Low
2015,22350.00,60,19.48,585.70,E,E2,9.0,MORTGAGE,85000.00,70-100k,Verified,credit_card,WV,35.79,30-40,717.0,71.30,0,"Charged Off",1,4,High
2015,10000.00,36,9.80,321.74,B,B3,7.0,RENT,75000.00,70-100k,"Not Verified",major_purchase,KS,10.94,10-20,732.0,39.10,0,"Fully Paid",0,0,Low
2015,6000.00,36,9.17,191.28,B,B2,0.0,RENT,44000.00,40-70k,"Source Verified",credit_card,TX,20.62,20-30,682.0,56.80,0,"Fully Paid",0,0,Low
2015,15000.00,60,19.89,396.50,E,E3,10.0,MORTGAGE,62800.00,40-70k,"Source Verified",debt_consolidation,OR,21.19,20-30,662.0,37.80,1,"Fully Paid",0,4,High
2015,4900.00,36,15.77,171.72,D,D1,3.0,RENT,36000.00,<40k,Verified,major_purchase,NY,20.50,20-30,667.0,71.00,1,"Fully Paid",0,4,High
2015,13450.00,60,17.97,341.33,D,D4,8.0,MORTGAGE,52500.00,40-70k,"Source Verified",other,IN,25.07,20-30,682.0,42.20,1,"Fully Paid",0,3,Medium
2015,5000.00,36,11.99,166.05,C,C1,0.0,MORTGAGE,95000.00,70-100k,Verified,credit_card,NV,18.65,10-20,777.0,33.40,0,"Fully Paid",0,1,Low
2015,28000.00,60,9.80,592.17,B,B3,8.0,MORTGAGE,118000.00,100-150k,"Not Verified",credit_card,MS,19.34,10-20,717.0,69.10,1,"Fully Paid",0,2,Medium
2015,9600.00,36,11.99,318.82,C,C1,10.0,RENT,43420.00,40-70k,"Source Verified",debt_consolidation,CA,7.19,0-10,692.0,72.20,0,"Fully Paid",0,2,Medium
2015,14000.00,36,6.49,429.03,A,A2,3.0,MORTGAGE,40000.00,<40k,"Not Verified",credit_card,TX,14.27,10-20,802.0,23.20,0,"Fully Paid",0,0,Low
2015,30000.00,36,13.99,1025.19,C,C4,10.0,MORTGAGE,95000.00,70-100k,"Source Verified",debt_consolidation,NC,18.97,10-20,687.0,61.00,0,"Charged Off",1,2,Medium
2015,17600.00,36,23.13,682.49,F,F2,0.0,RENT,40000.00,<40k,Verified,credit_card,OR,39.23,30-40,682.0,94.60,0,"Fully Paid",0,4,High
2015,5000.00,36,12.88,168.19,C,C2,5.0,OWN,25000.00,<40k,"Not Verified",other,CA,30.94,30-40,717.0,37.10,0,"Fully Paid",0,2,Medium
2015,35000.00,36,13.44,1186.72,C,C3,9.0,RENT,86000.00,70-100k,"Source Verified",home_improvement,CA,16.93,10-20,672.0,3.20,0,"Fully Paid",0,2,Medium
2015,5000.00,36,10.78,163.18,B,B4,0.0,RENT,42000.00,40-70k,"Source Verified",debt_consolidation,CT,22.09,20-30,687.0,63.10,1,"Fully Paid",0,2,Medium
2015,30000.00,36,7.91,938.85,A,A5,10.0,MORTGAGE,153996.00,150k+,Verified,debt_consolidation,IL,19.87,10-20,742.0,94.50,0,"Fully Paid",0,1,Low
2015,31075.00,60,13.99,722.90,C,C4,6.0,MORTGAGE,107901.00,100-150k,"Source Verified",debt_consolidation,WA,6.80,0-10,682.0,70.40,0,"Fully Paid",0,2,Medium
2015,15000.00,36,10.78,489.52,B,B4,7.0,OWN,100000.00,70-100k,"Not Verified",debt_consolidation,NY,15.48,10-20,672.0,93.30,0,"Fully Paid",0,2,Medium
2015,24000.00,60,7.91,485.61,A,A5,8.0,MORTGAGE,116250.00,100-150k,"Not Verified",debt_consolidation,AR,19.88,10-20,712.0,49.30,0,"Fully Paid",0,0,Low
2015,24000.00,36,6.49,735.47,A,A2,6.0,RENT,100000.00,70-100k,"Not Verified",credit_card,NC,10.06,10-20,712.0,39.60,0,"Fully Paid",0,0,Low
2015,6225.00,36,11.48,205.22,B,B5,10.0,MORTGAGE,35000.00,<40k,"Source Verified",credit_card,CA,34.16,30-40,697.0,73.50,0,"Fully Paid",0,2,Medium
2015,9500.00,36,9.17,302.85,B,B2,4.0,RENT,72500.00,70-100k,"Not Verified",debt_consolidation,AL,9.63,0-10,682.0,25.60,1,"Fully Paid",0,1,Low
2015,7800.00,36,10.78,254.56,B,B4,2.0,RENT,50500.00,40-70k,"Source Verified",medical,MO,12.02,10-20,662.0,46.60,0,"Charged Off",1,1,Low
2015,14400.00,36,7.49,447.87,A,A4,10.0,MORTGAGE,78000.00,70-100k,Verified,credit_card,FL,28.80,20-30,697.0,40.00,0,"Fully Paid",0,1,Low
2015,35000.00,60,12.88,794.21,C,C2,5.0,RENT,195300.00,150k+,"Source Verified",debt_consolidation,AZ,17.64,10-20,737.0,57.60,0,"Fully Paid",0,1,Low
2015,35000.00,60,19.48,917.19,E,E2,6.0,RENT,70000.00,40-70k,"Source Verified",major_purchase,HI,31.27,30-40,677.0,36.30,0,"Fully Paid",0,4,High
2015,15350.00,36,18.99,562.60,E,E1,10.0,RENT,61000.00,40-70k,Verified,debt_consolidation,PA,19.83,10-20,667.0,70.50,0,"Fully Paid",0,4,High
2015,12125.00,36,17.97,438.17,D,D4,NULL,OWN,27577.00,<40k,Verified,debt_consolidation,SC,38.16,30-40,692.0,73.00,0,"Fully Paid",0,3,Medium
2015,12000.00,36,5.32,361.38,A,A1,10.0,MORTGAGE,107000.00,100-150k,"Not Verified",debt_consolidation,VA,21.61,20-30,767.0,10.50,0,"Fully Paid",0,0,Low
2015,18000.00,36,11.48,593.40,B,B5,10.0,RENT,86000.00,70-100k,"Not Verified",medical,CA,31.23,30-40,757.0,18.90,0,"Charged Off",1,1,Low
2015,14100.00,36,16.59,499.84,D,D2,0.0,RENT,42000.00,40-70k,Verified,credit_card,NY,15.97,10-20,692.0,52.10,0,"Fully Paid",0,1,Low
2015,20000.00,36,11.48,659.33,B,B5,10.0,MORTGAGE,120000.00,100-150k,"Not Verified",debt_consolidation,MA,13.83,10-20,697.0,44.70,0,"Fully Paid",0,0,Low
2015,12000.00,60,13.44,275.75,C,C3,8.0,MORTGAGE,55000.00,40-70k,"Not Verified",debt_consolidation,IN,15.75,10-20,692.0,44.30,1,"Charged Off",1,2,Medium
2015,8000.00,36,11.48,263.74,B,B5,1.0,RENT,50000.00,40-70k,"Source Verified",credit_card,CA,12.67,10-20,682.0,30.00,0,"Fully Paid",0,0,Low
2015,5525.00,36,17.97,199.66,D,D4,0.0,RENT,60000.00,40-70k,"Source Verified",debt_consolidation,AZ,17.58,10-20,682.0,35.70,0,"Charged Off",1,1,Low
2015,3600.00,36,13.44,122.07,C,C3,10.0,MORTGAGE,90791.91,70-100k,"Source Verified",other,MD,13.03,10-20,667.0,8.50,0,"Fully Paid",0,2,Medium
2015,9600.00,36,6.49,294.19,A,A2,3.0,MORTGAGE,50000.00,40-70k,"Not Verified",debt_consolidation,NV,8.76,0-10,712.0,8.20,0,"Fully Paid",0,0,Low
2015,14225.00,60,15.77,344.19,D,D1,5.0,MORTGAGE,68000.00,40-70k,Verified,home_improvement,AL,11.33,10-20,662.0,25.00,0,"Fully Paid",0,2,Medium
2015,1500.00,36,9.17,47.82,B,B2,10.0,MORTGAGE,83000.00,70-100k,"Not Verified",major_purchase,TN,22.40,20-30,677.0,79.00,0,"Fully Paid",0,2,Medium
2015,24000.00,60,16.59,591.19,D,D2,10.0,MORTGAGE,155000.00,150k+,"Not Verified",home_improvement,GA,16.89,10-20,672.0,72.50,2,"Fully Paid",0,4,High
2015,20000.00,36,8.49,631.26,B,B1,0.0,MORTGAGE,80000.00,70-100k,"Source Verified",credit_card,KS,19.26,10-20,682.0,41.50,0,"Fully Paid",0,0,Low
2015,24800.00,60,21.48,677.64,E,E5,5.0,RENT,70000.00,40-70k,Verified,credit_card,CO,14.17,10-20,682.0,45.30,0,"Fully Paid",0,2,Medium
2015,35000.00,36,18.49,1273.96,D,D5,10.0,OWN,170000.00,150k+,"Source Verified",debt_consolidation,TX,16.04,10-20,672.0,55.80,1,"Charged Off",1,3,Medium
2015,28000.00,36,11.99,929.87,C,C1,NULL,MORTGAGE,75000.00,70-100k,"Source Verified",debt_consolidation,KS,11.36,10-20,662.0,64.00,4,"Fully Paid",0,4,High
2015,21500.00,36,18.99,788.00,E,E1,10.0,MORTGAGE,65000.00,40-70k,"Source Verified",debt_consolidation,NV,30.26,30-40,672.0,48.40,0,"Fully Paid",0,4,High
2015,10000.00,36,12.88,336.37,C,C2,3.0,RENT,160000.00,150k+,Verified,debt_consolidation,MD,11.44,10-20,677.0,36.90,0,"Fully Paid",0,2,Medium
2015,10400.00,36,7.91,325.47,A,A5,8.0,RENT,35620.00,<40k,Verified,debt_consolidation,WA,21.46,20-30,702.0,75.00,0,"Fully Paid",0,1,Low
2015,2800.00,36,16.59,99.26,D,D2,0.0,RENT,29000.00,<40k,"Not Verified",other,OH,30.92,30-40,667.0,87.90,0,"Fully Paid",0,4,High
2015,24000.00,60,12.88,544.61,C,C2,9.0,MORTGAGE,70000.00,40-70k,Verified,debt_consolidation,NC,22.69,20-30,662.0,92.20,0,"Charged Off",1,3,Medium
2015,28000.00,60,15.77,677.49,D,D1,8.0,MORTGAGE,95000.00,70-100k,"Source Verified",credit_card,NY,8.59,0-10,707.0,96.90,0,"Fully Paid",0,2,Medium
2015,5000.00,36,7.91,156.48,A,A5,2.0,MORTGAGE,300000.00,150k+,"Source Verified",home_improvement,PA,8.69,0-10,687.0,45.60,0,"Fully Paid",0,0,Low
2015,10000.00,36,8.49,315.63,B,B1,5.0,MORTGAGE,50000.00,40-70k,"Source Verified",debt_consolidation,FL,21.75,20-30,677.0,56.00,0,"Fully Paid",0,1,Low
2015,32000.00,60,23.13,904.49,F,F2,3.0,MORTGAGE,104800.00,100-150k,Verified,home_improvement,AR,14.92,10-20,712.0,88.40,0,"Fully Paid",0,3,Medium
2015,10000.00,36,9.80,321.74,B,B3,3.0,RENT,78000.00,70-100k,"Source Verified",other,CA,12.28,10-20,687.0,89.20,0,"Fully Paid",0,1,Low
2015,18625.00,36,13.44,631.51,C,C3,10.0,MORTGAGE,44400.00,40-70k,Verified,debt_consolidation,TN,7.78,0-10,682.0,88.60,1,"Charged Off",1,3,Medium
2015,6000.00,36,7.49,186.61,A,A4,10.0,MORTGAGE,110000.00,100-150k,"Not Verified",debt_consolidation,CA,18.80,10-20,712.0,71.70,0,"Fully Paid",0,1,Low
2015,15000.00,36,10.78,489.52,B,B4,10.0,RENT,48000.00,40-70k,"Not Verified",debt_consolidation,CO,33.60,30-40,707.0,60.20,0,"Fully Paid",0,2,Medium
2015,5000.00,36,10.78,163.18,B,B4,10.0,RENT,36000.00,<40k,Verified,other,NV,24.03,20-30,747.0,33.80,0,"Fully Paid",0,0,Low
2015,15000.00,36,6.00,371.20,D,D1,10.0,MORTGAGE,125000.00,100-150k,Verified,debt_consolidation,IL,23.15,20-30,697.0,95.30,0,"Fully Paid",0,2,Medium
2015,15000.00,36,15.77,525.66,D,D1,10.0,MORTGAGE,80350.00,70-100k,"Not Verified",debt_consolidation,TX,26.88,20-30,712.0,17.10,0,"Fully Paid",0,2,Medium
2015,35000.00,60,10.78,757.16,B,B4,10.0,OWN,118000.00,100-150k,"Source Verified",credit_card,CO,20.47,20-30,722.0,51.80,0,"Fully Paid",0,0,Low
2015,15000.00,36,9.17,478.19,B,B2,10.0,RENT,90509.00,70-100k,"Source Verified",debt_consolidation,CA,6.27,0-10,712.0,25.30,0,"Fully Paid",0,0,Low
2015,3000.00,36,10.78,97.91,B,B4,NULL,MORTGAGE,48650.00,40-70k,Verified,debt_consolidation,IL,10.11,10-20,677.0,15.80,0,"Fully Paid",0,1,Low
2015,18000.00,60,11.99,400.31,C,C1,10.0,MORTGAGE,150000.00,100-150k,"Not Verified",debt_consolidation,AZ,17.39,10-20,672.0,52.70,0,"Fully Paid",0,2,Medium
2015,5000.00,36,12.88,168.19,C,C2,7.0,MORTGAGE,59000.00,40-70k,"Source Verified",debt_consolidation,IL,3.82,0-10,662.0,40.30,0,"Fully Paid",0,2,Medium
2015,10000.00,36,6.99,308.73,A,A3,10.0,MORTGAGE,80000.00,70-100k,"Not Verified",credit_card,MA,11.28,10-20,747.0,17.70,0,"Fully Paid",0,0,Low
2015,20000.00,60,13.99,465.27,C,C4,6.0,MORTGAGE,65000.00,40-70k,"Source Verified",debt_consolidation,TX,14.31,10-20,677.0,71.50,0,"Fully Paid",0,3,Medium
2015,8000.00,36,7.91,250.36,A,A5,8.0,MORTGAGE,110000.00,100-150k,"Not Verified",debt_consolidation,TX,22.32,20-30,727.0,34.90,0,"Fully Paid",0,0,Low
2015,6000.00,36,15.77,210.27,D,D1,1.0,OWN,26000.00,<40k,"Source Verified",other,TX,24.52,20-30,662.0,36.40,0,"Fully Paid",0,2,Medium
2015,8000.00,36,5.32,240.92,A,A1,1.0,MORTGAGE,113000.00,100-150k,"Not Verified",credit_card,NJ,10.44,10-20,732.0,29.20,0,"Fully Paid",0,0,Low
2015,9000.00,36,11.99,298.89,C,C1,2.0,RENT,41000.00,40-70k,"Not Verified",credit_card,AZ,34.95,30-40,717.0,65.80,0,"Fully Paid",0,3,Medium
2015,35000.00,36,7.49,1088.56,A,A4,10.0,MORTGAGE,210000.00,150k+,Verified,debt_consolidation,NJ,21.90,20-30,707.0,78.00,0,"Fully Paid",0,1,Low
2015,21000.00,60,19.48,550.32,E,E2,9.0,MORTGAGE,79500.00,70-100k,Verified,credit_card,PA,16.91,10-20,697.0,96.00,0,"Fully Paid",0,3,Medium
2015,6400.00,36,14.85,221.39,C,C5,5.0,RENT,45000.00,40-70k,"Source Verified",debt_consolidation,CA,18.53,10-20,757.0,7.80,0,"Fully Paid",0,1,Low
2015,12000.00,36,11.48,395.60,B,B5,10.0,MORTGAGE,36000.00,<40k,Verified,debt_consolidation,OH,23.26,20-30,707.0,68.40,0,"Fully Paid",0,1,Low
2015,15000.00,36,11.48,494.50,B,B5,3.0,MORTGAGE,60000.00,40-70k,Verified,debt_consolidation,IL,24.32,20-30,692.0,86.90,1,"Fully Paid",0,2,Medium
2015,22000.00,36,6.99,679.20,A,A3,2.0,RENT,75000.00,70-100k,"Not Verified",debt_consolidation,MA,22.79,20-30,727.0,77.40,0,"Fully Paid",0,1,Low
2015,30000.00,36,8.49,946.89,B,B1,10.0,MORTGAGE,160300.00,150k+,"Source Verified",credit_card,MD,28.48,20-30,707.0,66.70,0,"Fully Paid",0,2,Medium
2015,18000.00,36,5.32,542.07,A,A1,5.0,MORTGAGE,415000.00,150k+,Verified,credit_card,GA,8.59,0-10,772.0,43.00,0,"Fully Paid",0,0,Low
2015,5500.00,36,11.99,182.66,C,C1,10.0,MORTGAGE,135000.00,100-150k,Verified,home_improvement,NY,20.06,20-30,662.0,68.10,0,"Charged Off",1,3,Medium
2015,10000.00,36,9.17,318.79,B,B2,10.0,MORTGAGE,40000.00,<40k,"Not Verified",debt_consolidation,GA,15.12,10-20,697.0,53.80,0,"Fully Paid",0,0,Low
2015,10000.00,36,13.99,341.73,C,C4,10.0,RENT,35000.00,<40k,"Source Verified",credit_card,MA,29.01,20-30,662.0,64.50,0,"Charged Off",1,4,High
2015,31500.00,36,10.78,1028.00,B,B4,10.0,MORTGAGE,145000.00,100-150k,"Not Verified",debt_consolidation,IL,29.82,20-30,722.0,86.20,2,"Fully Paid",0,3,Medium
2015,20000.00,36,9.17,637.58,B,B2,10.0,RENT,57500.00,40-70k,Verified,credit_card,CA,12.06,10-20,697.0,100.10,0,"Fully Paid",0,1,Low
2015,3600.00,36,14.85,124.54,C,C5,10.0,OWN,41200.00,40-70k,Verified,medical,TX,34.66,30-40,667.0,82.80,0,"Fully Paid",0,4,High
2015,25000.00,36,6.49,766.12,A,A2,10.0,MORTGAGE,52000.00,40-70k,"Not Verified",credit_card,IN,27.03,20-30,727.0,40.70,0,"Fully Paid",0,1,Low
2015,24000.00,60,9.17,500.19,B,B2,10.0,MORTGAGE,85000.00,70-100k,"Not Verified",debt_consolidation,NJ,11.66,10-20,772.0,26.20,0,"Fully Paid",0,0,Low
2015,22950.00,36,17.97,829.36,D,D4,8.0,OWN,115000.00,100-150k,"Not Verified",debt_consolidation,NJ,10.66,10-20,692.0,27.60,0,"Fully Paid",0,1,Low
2015,35000.00,36,12.88,1177.27,C,C2,10.0,RENT,145000.00,100-150k,"Source Verified",credit_card,CA,13.25,10-20,672.0,52.80,0,"Fully Paid",0,2,Medium
2015,3600.00,36,7.91,112.67,A,A5,6.0,MORTGAGE,51000.00,40-70k,"Source Verified",car,VA,12.92,10-20,692.0,25.90,0,"Fully Paid",0,0,Low
2015,18000.00,36,9.80,579.13,B,B3,2.0,MORTGAGE,45000.00,40-70k,"Not Verified",major_purchase,CA,21.39,20-30,732.0,8.80,0,"Fully Paid",0,0,Low
2015,15000.00,36,17.27,536.81,D,D3,5.0,RENT,55000.00,40-70k,Verified,other,VA,33.86,30-40,667.0,77.00,0,"Fully Paid",0,4,High
2015,28000.00,36,15.77,981.23,D,D1,10.0,MORTGAGE,90000.00,70-100k,Verified,debt_consolidation,CT,11.12,10-20,667.0,67.00,0,"Fully Paid",0,3,Medium
2015,3850.00,36,21.48,146.00,E,E5,4.0,RENT,88000.00,70-100k,"Source Verified",home_improvement,NY,6.23,0-10,717.0,0.50,1,"Charged Off",1,3,Medium
2015,35000.00,60,14.85,829.90,C,C5,9.0,RENT,110000.00,100-150k,"Source Verified",debt_consolidation,CA,4.64,0-10,702.0,58.10,0,"Fully Paid",0,1,Low
2015,9000.00,36,9.17,286.92,B,B2,10.0,RENT,62000.00,40-70k,"Source Verified",credit_card,TX,19.32,10-20,662.0,40.10,0,"Fully Paid",0,1,Low
2015,35000.00,36,14.85,1210.72,C,C5,7.0,MORTGAGE,100000.00,70-100k,"Source Verified",home_improvement,NV,26.47,20-30,742.0,32.30,0,"Fully Paid",0,2,Medium
